v3;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v27;v28;v30;v31;v32;v33;v34;v35;v37;v51;v52;v53;v54;v55;v57;v64;v65;v66;v75;v76;v77;v78;v79;v80;v81;v82;v83;v84;v85;v86;v87;v88;v89;v90;v91;v92;v93;v94;v95;v96;v106;v107;v110;v111;v112;v113;v114;v115;v116;v117;v118;v119;v120;v121;v122;v123;v124;v135;v136;v137;v138;v140;v141;v144;v145;v146;v177;v178;v179;v180;v181;v182;v183;v184;v185;v186;v187;v188;v189;v190;v191;v192;v193;v194;v195;v196;v197;v198;v199;v200;v201;v202;v203;v204;v205;v210;v214;v215;v216;v218;v219;v220;v221;v222;v223;v224;v226;v227;v229;v232;v233;v234;v238;natwave;v1000mpm;v1010mpm;agegroup;grupoeda;v197n;v9r;jovenes;v22r;v182r;v183r;v190r;añonac;GENERAC;configle;misa;prelig;tiporeli;tiporelr;ideolor2;genero;claser;añoeduc;EUROCAT;impdior;ideolor;ideolo;dios;vida;infierno;pecado;IMPDIO;order;moresay;prices;speech;maneras;indep;trduro;respon;imag;toleran;ahorro;determi;ferelig;noego;obedien;intpoli;menosdin;INDIV;AUTOEX;STATUS;STATUSR;edadnuev
2.004;2;2;1;1;2;1;1;1;2;1;2;2;2;2;2;1;3;3;3;3;3;3;3;2;2;2;2;2;2;2;6;8;5;1;1;1;2;2;2;2;1;2;1;2;2;4;3;6;#¡NULO!;2;2;2;1;3;#¡NULO!;2;3;1;1;1;1;1;1;3;2;1;2;2;2;2;3;2;3;3;3;2;2;3;2;3;4;3;2;1;#¡NULO!;4;2;1;2;2;2;2;2;2;7;2;3;3;3;5;1;6;6;6;10;8;8;5;2;3;77;2;63;18;21;1;6;#¡NULO!;2;#¡NULO!;2;3;#¡NULO!;0;2;1;5;0;81;2;9;1;1;6;8;1;2;2;1;3;1.979;#¡NULO!;0;0;0;4;1;3;0;3;21;4;7;3;1;1;2;2;2;2;0;2;1;0;0;1;1;1;0;1;0;0;0;0;0;3;3;0.99169;1.31048;0.779327194524;0.324635714801;2.00
2.006;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;1;3;1;3;3;3;3;3;2;2;2;2;2;2;2;7;7;6;1;2;2;2;2;2;1;1;2;2;2;2;2;1;6;#¡NULO!;8;2;2;1;1;1;4;3;1;1;1;1;3;2;2;3;2;2;2;3;3;4;2;3;3;3;3;3;3;3;3;3;3;2;1;#¡NULO!;7;2;1;2;2;2;2;2;2;6;2;1;5;5;4;1;8;5;5;9;#¡NULO!;5;2;3;3;98;1;60;21;21;1;6;#¡NULO!;2;#¡NULO!;3;1;9;0;2;1;5;0;81;2;9;1;2;8;8;1;2;2;1;2;1.979;#¡NULO!;0;0;0;4;1;4;1;5;21;4;6;4;1;1;2;2;2;3;0;0;1;2;0;0;0;0;1;1;0;0;0;0;0;2;3;1.63947;-0.46520;2.337792542269;2.355974427728;2.00
2.007;2;3;2;1;1;1;2;1;1;2;2;2;2;2;2;1;3;1;3;3;3;3;3;2;2;2;2;2;2;2;7;7;8;1;2;2;2;1;2;1;1;2;1;2;1;1;1;6;#¡NULO!;2;2;2;1;1;1;1;3;2;1;1;1;1;1;1;3;1;2;2;3;3;6;3;2;2;2;2;2;2;2;2;2;3;2;10;#¡NULO!;7;#¡NULO!;#¡NULO!;2;2;2;2;2;2;#¡NULO!;2;1;4;4;2;2;4;4;1;7;3;4;2;3;2;98;1;60;21;21;1;6;#¡NULO!;2;#¡NULO!;4;2;8;0;2;1;5;0;81;1;9;1;2;4;8;1;2;8;8;5;1.979;#¡NULO!;1;0;0;2;3;6;1;4;21;4;#¡NULO!;6;3;2;2;2;2;5;2;0;1;0;1;1;0;1;1;0;0;0;0;0;0;2;3;0.44630;-0.19096;1.544178016945;1.293566544143;2.00
2.009;2;3;1;1;1;2;2;2;1;2;2;1;2;2;1;#¡NULO!;3;3;3;3;3;3;3;3;2;2;2;2;2;2;7;7;7;1;2;2;2;1;2;1;2;2;2;2;1;1;2;6;#¡NULO!;3;1;1;1;1;1;1;3;1;1;1;1;1;1;2;3;1;2;2;3;3;5;2;2;2;2;2;2;2;2;2;2;2;1;1;#¡NULO!;5;2;2;2;2;2;2;2;2;3;2;#¡NULO!;5;5;2;3;7;#¡NULO!;#¡NULO!;7;#¡NULO!;#¡NULO!;2;3;2;98;2;56;25;21;1;7;3;2;#¡NULO!;3;1;7;0;3;1;5;0;81;1;9;2;3;7;8;1;2;2;2;1;1.979;#¡NULO!;1;0;0;2;3;5;0;5;21;4;3;5;2;2;2;2;2;4;2;0;1;0;1;0;0;0;1;0;0;1;0;0;1;2;3;0.02623;-1.17975;2.201873507307;2.128847936247;2.00
2.010;2;3;2;#¡NULO!;2;1;2;2;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;1;2;2;2;4;5;4;1;1;1;2;1;2;1;2;2;2;2;2;4;2;1;#¡NULO!;8;2;2;1;1;1;3;4;2;1;1;3;3;3;2;2;1;2;1;3;3;4;1;4;4;4;4;4;4;4;4;4;2;1;10;#¡NULO!;7;3;2;2;2;2;2;2;2;1;2;10;5;5;5;1;10;5;10;10;10;5;2;1;3;98;1;61;20;21;#¡NULO!;6;#¡NULO!;2;#¡NULO!;#¡NULO!;2;3;0;2;1;5;0;81;2;9;1;1;10;8;1;2;3;2;1;1.979;#¡NULO!;0;0;0;4;1;4;1;4;21;4;1;4;1;2;2;2;2;4;0;0;2;1;0;1;0;0;1;0;0;0;0;0;0;3;3;2.09543;-1.49964;0.567238768393;-0.136812067998;2.00
2.011;3;4;2;1;2;2;2;1;1;2;2;2;2;2;2;#¡NULO!;3;3;2;3;3;3;3;2;2;2;1;2;2;2;7;2;3;1;2;2;2;1;2;2;2;2;2;2;2;4;2;6;#¡NULO!;#¡NULO!;2;2;1;1;1;3;4;#¡NULO!;1;1;1;3;3;3;2;1;2;1;3;3;#¡NULO!;#¡NULO!;3;3;3;3;3;3;3;3;3;2;2;10;#¡NULO!;7;3;2;2;2;2;2;2;2;1;2;5;5;5;5;2;8;5;5;9;5;5;2;3;3;98;2;56;25;21;1;7;3;2;#¡NULO!;4;2;7;0;2;1;5;0;81;2;9;2;3;8;8;1;2;3;2;1;1.979;#¡NULO!;0;0;0;4;1;5;0;4;21;4;1;#¡NULO!;4;2;2;2;2;4;0;0;2;1;0;0;0;1;1;0;0;0;0;0;0;3;3;1.47012;-0.75365;1.698340256616;1.472909137881;2.00
2.012;2;3;1;1;1;2;1;1;2;2;2;2;2;2;1;1;3;3;3;3;3;3;3;3;1;1;1;1;1;2;7;7;5;1;1;1;1;1;2;1;2;2;2;2;1;2;1;1;#¡NULO!;8;1;#¡NULO!;2;1;3;3;1;2;1;1;1;1;1;2;4;2;3;3;3;3;6;2;1;2;2;3;3;3;2;2;2;3;1;1;#¡NULO!;2;2;2;2;2;2;2;2;2;10;1;1;1;1;1;1;1;1;1;7;1;1;2;3;2;98;2;60;21;14;#¡NULO!;5;#¡NULO!;2;#¡NULO!;7;3;5;0;2;1;5;0;81;1;9;1;2;1;8;1;2;2;2;4;1.979;#¡NULO!;1;1;0;1;4;6;0;3;14;4;10;6;3;2;2;2;2;1;1;0;2;0;1;0;1;1;0;0;0;0;0;0;1;1;3;-0.99952;-0.84695;-0.599694632671;-0.448924034614;2.00
2.015;1;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;3;1;3;3;3;3;3;2;2;2;2;2;2;2;9;8;8;2;2;1;2;2;2;2;2;2;2;1;1;4;1;6;#¡NULO!;8;1;1;2;1;3;1;2;1;3;1;2;2;1;2;#¡NULO!;1;2;2;3;3;9;2;4;#¡NULO!;3;4;2;2;4;4;2;2;2;1;#¡NULO!;4;1;1;#¡NULO!;1;2;2;#¡NULO!;#¡NULO!;3;1;1;1;1;1;1;1;1;5;8;1;1;3;4;1;98;1;62;19;21;1;7;#¡NULO!;2;#¡NULO!;8;4;3;0;1;1;4;0;81;2;9;1;1;1;8;1;2;1;1;1;1.979;#¡NULO!;0;0;1;3;2;9;1;2;21;4;3;9;3;1;2;2;2;4;2;1;0;0;1;0;0;1;1;0;0;0;0;0;0;2;1;0.19773;-0.08329;-0.630616762406;-1.483225244564;2.00
2.020;3;3;2;2;1;1;2;2;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;4;10;1;2;1;2;2;2;2;2;2;1;2;1;2;3;6;#¡NULO!;2;1;2;1;1;1;3;4;1;2;2;2;2;2;3;2;1;1;1;2;3;2;2;4;4;4;4;4;4;4;4;4;3;1;1;#¡NULO!;7;#¡NULO!;1;2;2;2;2;2;2;7;2;1;10;6;1;1;5;5;5;7;#¡NULO!;#¡NULO!;3;4;3;98;1;56;25;15;1;1;7;2;#¡NULO!;8;3;5;0;1;1;6;0;81;2;9;2;3;5;8;1;2;8;1;3;1.980;#¡NULO!;0;0;0;4;1;2;1;3;15;4;7;2;1;1;2;2;2;2;0;0;2;1;1;1;0;0;1;0;0;0;0;0;0;3;2;1.73608;-1.91695;-0.605965841384;-0.612463670474;1.00
2.025;2;3;1;1;1;2;1;1;2;2;1;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;5;5;8;1;2;1;2;2;2;2;2;2;2;2;#¡NULO!;3;3;1;1;4;1;2;2;3;1;1;4;2;1;3;3;1;1;#¡NULO!;3;3;3;3;3;3;5;2;1;3;3;3;3;3;3;3;3;1;2;1;#¡NULO!;2;1;1;1;1;2;2;2;2;10;1;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;99;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;3;4;1;98;1;52;29;14;#¡NULO!;1;8;1;0;0;3;5;0;1;1;6;0;81;2;9;2;3;#¡NULO!;8;1;2;1;1;4;1.980;#¡NULO!;1;1;1;1;4;5;1;3;14;4;10;5;2;1;1;2;2;1;2;0;0;1;1;0;1;1;0;0;1;0;0;0;0;2;3;-0.44846;0.09082;-0.704764427426;-0.587326573896;1.00
2.026;2;3;1;1;1;1;2;1;1;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;1;2;2;8;8;10;1;2;2;2;2;2;2;2;2;2;2;#¡NULO!;2;3;6;#¡NULO!;2;1;2;#¡NULO!;3;1;1;3;2;1;1;1;3;3;1;3;2;3;3;3;3;5;2;3;3;3;3;3;3;1;3;3;4;2;1;#¡NULO!;6;1;1;1;1;2;2;1;1;7;1;1;9;1;1;1;9;9;1;9;9;9;2;1;3;98;2;60;21;21;1;1;8;2;#¡NULO!;10;3;#¡NULO!;0;1;1;6;0;81;1;9;1;2;9;8;1;2;1;1;3;1.980;#¡NULO!;0;0;1;3;2;5;0;3;21;4;7;5;2;1;1;2;1;2;2;0;1;0;1;1;0;1;1;0;0;0;0;0;0;2;3;0.44630;-0.19096;-0.164320277048;-0.715153716934;1.00
2.027;2;3;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;2;2;2;7;8;10;1;2;1;2;2;2;2;2;1;2;2;#¡NULO!;#¡NULO!;3;6;#¡NULO!;3;1;2;#¡NULO!;#¡NULO!;1;1;3;2;1;1;1;1;1;1;2;1;2;1;2;2;4;1;3;3;3;3;3;3;3;3;3;4;1;1;#¡NULO!;5;1;1;1;1;2;2;2;2;9;1;5;5;5;5;1;5;5;1;5;5;5;3;1;1;98;1;60;21;14;1;1;8;2;#¡NULO!;5;2;4;0;1;1;6;0;81;1;9;1;2;5;8;1;2;1;1;4;1.980;#¡NULO!;0;0;1;3;2;4;1;4;14;4;9;4;1;1;1;2;2;1;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;3;-0.15060;0.44492;-0.200789645319;-0.077847660038;1.00
2.029;2;3;1;#¡NULO!;2;1;2;2;1;1;2;2;2;2;2;2;3;3;3;3;3;3;3;1;2;2;1;2;2;2;1;10;3;1;1;1;2;2;1;2;1;2;1;1;1;4;2;6;#¡NULO!;2;#¡NULO!;2;#¡NULO!;#¡NULO!;1;2;4;2;2;2;2;3;2;3;3;#¡NULO!;#¡NULO!;1;2;#¡NULO!;#¡NULO!;2;4;4;3;2;3;3;3;3;3;1;2;10;#¡NULO!;7;2;2;2;2;2;2;2;2;1;2;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;99;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;#¡NULO!;98;98;#¡NULO!;98;2;63;18;21;2;6;#¡NULO!;2;#¡NULO!;7;3;5;0;1;1;6;0;81;3;9;1;1;#¡NULO!;8;1;2;2;2;1;1.980;#¡NULO!;0;0;0;4;1;5;0;3;21;4;1;#¡NULO!;4;2;2;2;2;4;0;2;0;1;0;1;0;0;1;1;0;0;0;0;0;2;2;2.21052;0.21800;0.064914165371;-0.448924034614;1.00
2.030;3;3;2;2;2;1;2;1;1;1;2;2;2;2;2;1;1;3;3;3;3;3;2;2;2;2;2;1;2;2;4;4;5;1;2;1;2;2;2;2;2;2;1;2;#¡NULO!;#¡NULO!;1;6;#¡NULO!;3;1;2;2;1;1;2;3;2;1;1;3;3;2;1;2;1;#¡NULO!;2;1;1;1;#¡NULO!;4;4;3;3;3;4;3;3;3;1;2;1;#¡NULO!;1;1;1;1;1;2;1;1;1;10;1;7;4;4;5;1;10;10;10;10;8;1;2;3;2;98;1;55;26;21;1;6;#¡NULO!;2;#¡NULO!;#¡NULO!;3;3;0;2;1;6;0;81;2;9;2;3;10;8;1;2;1;1;4;1.980;#¡NULO!;0;1;1;2;3;1;1;3;21;4;10;1;1;1;1;1;1;1;0;2;1;0;0;1;0;1;1;1;0;0;0;0;0;3;3;1.79080;1.00068;-0.071363465630;-0.935894036347;1.00
2.031;3;4;2;2;2;1;2;1;1;2;2;2;2;2;2;1;3;3;3;3;3;2;3;1;2;2;2;2;2;2;1;5;5;2;1;2;2;2;1;2;2;1;1;1;2;2;3;3;#¡NULO!;#¡NULO!;1;2;#¡NULO!;1;1;2;4;#¡NULO!;1;3;1;2;2;2;1;1;2;1;2;2;2;2;4;4;4;4;4;4;4;4;4;1;3;1;#¡NULO!;7;2;2;#¡NULO!;2;2;2;2;2;1;2;9;9;9;9;1;9;1;9;9;9;9;4;3;3;98;2;56;25;21;#¡NULO!;1;4;1;0;0;2;5;0;2;1;6;0;81;3;9;2;3;9;8;1;2;2;2;1;1.980;#¡NULO!;0;0;0;4;1;2;0;4;21;4;1;2;1;2;2;2;2;4;0;2;0;1;0;1;0;1;1;0;0;0;0;0;0;4;3;2.52501;1.07173;1.134066707449;0.729010892265;1.00
2.035;2;2;#¡NULO!;1;2;1;2;1;1;2;2;2;2;2;2;1;3;3;3;3;3;3;3;2;2;2;2;2;2;2;5;7;9;2;1;2;2;2;2;2;2;2;2;1;1;4;2;6;#¡NULO!;3;1;#¡NULO!;1;3;3;#¡NULO!;#¡NULO!;#¡NULO!;2;2;2;2;2;1;3;2;2;2;2;2;4;2;4;4;4;4;4;4;4;4;4;2;2;1;#¡NULO!;6;2;1;2;2;2;2;2;2;2;2;2;4;2;4;2;5;5;5;7;5;5;3;2;2;98;1;57;24;21;1;6;#¡NULO!;2;#¡NULO!;5;2;6;0;2;1;6;0;81;9;9;1;2;5;8;1;2;2;1;1;1.980;#¡NULO!;0;0;0;4;1;4;1;4;21;4;2;4;1;1;2;2;2;4;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;2;2;1.54010;-0.40063;1.029335392146;0.676217851945;1.00
2.036;2;3;2;1;1;2;2;2;1;1;2;2;2;2;2;1;3;3;3;3;3;3;3;1;2;2;1;2;2;2;3;5;7;2;2;2;2;2;1;2;2;2;1;1;#¡NULO!;4;1;6;#¡NULO!;2;1;2;1;1;1;4;2;2;1;1;3;3;1;2;2;1;1;1;#¡NULO!;3;2;2;4;4;4;2;2;4;2;4;4;3;2;10;#¡NULO!;7;2;#¡NULO!;#¡NULO!;#¡NULO!;2;#¡NULO!;2;2;1;2;1;6;6;8;1;8;8;8;8;5;5;2;1;3;3;2;56;25;21;1;7;3;2;#¡NULO!;5;2;3;0;3;1;6;0;81;3;9;2;3;8;8;1;2;2;8;1;1.980;#¡NULO!;0;0;0;4;1;2;0;4;21;4;1;2;1;2;2;2;2;4;0;1;0;2;1;0;0;0;1;1;0;0;0;0;0;3;3;1.55009;0.63916;1.018117428236;0.664090288058;1.00
2.038;3;#¡NULO!;2;#¡NULO!;2;1;2;1;1;2;2;2;2;2;2;#¡NULO!;3;3;3;3;3;3;3;2;2;2;1;2;1;2;1;5;6;1;2;1;2;2;1;2;2;2;2;1;2;4;2;6;#¡NULO!;2;2;2;1;1;1;2;3;#¡NULO!;1;3;1;2;2;3;2;#¡NULO!;#¡NULO!;1;2;#¡NULO!;1;2;4;4;4;3;4;4;4;4;4;1;2;1;#¡NULO!;7;2;2;2;2;2;2;2;2;1;2;1;5;1;5;1;10;5;5;10;5;5;5;98;#¡NULO!;3;2;59;22;21;1;6;#¡NULO!;2;#¡NULO!;8;3;#¡NULO!;0;2;1;6;0;81;2;9;1;2;10;8;1;2;2;2;1;1.980;#¡NULO!;0;0;0;4;1;1;0;3;21;4;1;1;1;2;2;2;2;4;0;2;1;0;0;1;0;1;1;0;0;0;0;0;0;3;3;1.99286;0.37272;0.061875771976;-0.807822456698;1.00
2.039;3;3;2;2;2;1;2;1;1;2;2;2;2;2;2;#¡NULO!;3;3;2;2;3;2;3;1;2;2;1;1;2;2;2;6;2;1;2;2;2;1;1;1;2;2;1;1;#¡NULO!;4;3;1;#¡NULO!;8;2;2;1;1;1;4;2;2;1;1;1;3;2;3;1;1;1;1;1;2;1;1;4;4;4;2;3;4;3;3;4;1;2;10;#¡NULO!;7;3;2;1;2;2;2;2;2;1;2;10;5;5;5;1;10;5;10;10;10;5;5;2;4;77;1;54;27;18;#¡NULO!;3;2;1;0;0;3;5;0;2;1;6;0;81;3;9;2;3;10;8;1;2;3;2;1;1.980;#¡NULO!;0;0;0;4;1;1;1;3;18;4;1;1;1;2;1;2;2;4;0;1;0;2;0;1;0;1;1;0;0;0;0;0;0;4;3;2.73889;0.69224;0.080363395483;0.087395301952;1.00
2.043;2;3;2;2;2;1;2;1;1;1;2;1;2;2;2;1;3;3;3;3;3;3;3;1;2;2;2;2;2;2;3;6;3;1;1;2;2;1;1;2;1;1;1;1;2;2;3;1;1;2;1;2;1;1;1;3;4;2;1;1;1;3;1;1;3;2;2;1;1;2;1;1;4;4;4;4;4;4;4;4;4;3;2;1;#¡NULO!;7;3;2;2;2;2;2;2;2;1;2;5;10;10;5;1;5;5;5;5;10;1;1;3;4;98;1;57;24;21;#¡NULO!;6;#¡NULO!;1;0;0;2;1;0;2;1;6;0;81;2;9;1;2;5;8;1;2;3;2;1;1.980;#¡NULO!;0;0;0;4;1;1;1;4;21;4;1;1;1;2;2;2;2;4;0;0;2;1;0;1;0;1;1;1;0;1;0;0;0;2;3;2.01850;-0.74565;0.355767273580;-0.408508516616;1.00
2.044;3;3;1;1;2;1;1;1;1;2;2;2;2;2;2;#¡NULO!;3;3;3;3;3;3;3;2;2;2;2;2;2;2;5;5;3;2;1;2;2;2;1;2;2;2;1;1;1;4;2;6;#¡NULO!;3;1;2;1;#¡NULO!;3;#¡NULO!;#¡NULO!;#¡NULO!;1;1;2;2;2;2;2;2;2;2;2;2;3;1;3;4;4;3;4;4;4;4;4;1;2;1;#¡NULO!;6;2;1;2;2;2;2;2;2;4;2;3;6;6;7;3;5;5;6;8;5;5;3;4;2;98;2;55;26;21;1;2;4;2;#¡NULO!;2;2;6;0;2;1;6;0;81;9;9;2;3;5;8;1;2;2;1;1;1.980;#¡NULO!;0;0;0;4;1;3;0;4;21;4;4;3;1;1;2;2;2;4;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;3;3;1.40149;0.23027;1.220315528808;0.934022553692;1.00
2.054;1;2;1;1;1;2;1;1;2;1;2;1;2;2;2;1;3;3;3;3;3;3;3;3;1;2;2;1;1;2;5;5;2;1;1;1;1;1;2;1;1;1;2;1;1;2;3;6;#¡NULO!;2;1;1;2;3;2;4;2;1;1;2;1;1;1;3;3;2;2;2;2;3;#¡NULO!;2;2;2;2;2;2;2;2;2;2;3;2;1;#¡NULO!;4;1;1;#¡NULO!;1;#¡NULO!;#¡NULO!;#¡NULO!;1;3;1;8;1;1;1;1;5;2;2;9;2;2;3;2;2;98;1;60;21;14;1;1;5;2;#¡NULO!;8;3;3;0;2;1;1;0;81;3;9;1;2;5;8;1;2;1;1;1;1.980;#¡NULO!;1;0;1;2;3;5;1;3;14;4;3;#¡NULO!;4;1;2;2;1;4;0;1;0;2;1;0;1;1;0;1;0;1;0;0;0;2;3;0.87613;1.07499;-0.617076936753;-0.569649272706;1.00
2.057;1;1;2;#¡NULO!;2;1;2;1;1;1;2;2;2;2;2;1;3;1;3;3;3;3;3;2;2;2;1;2;1;2;8;8;9;1;2;1;1;1;2;1;2;2;1;1;1;2;2;6;#¡NULO!;3;1;2;1;3;1;2;1;#¡NULO!;1;1;1;1;1;1;2;1;2;2;2;2;5;2;3;3;3;2;2;2;2;3;3;2;2;1;#¡NULO!;3;2;1;2;2;2;2;2;2;6;#¡NULO!;3;4;5;5;1;3;4;5;6;6;7;1;2;#¡NULO!;98;2;61;20;16;1;3;2;2;#¡NULO!;2;3;8;0;1;1;1;0;81;2;9;1;1;3;8;1;2;2;1;2;1.980;#¡NULO!;0;0;0;4;1;5;0;3;16;4;6;5;2;1;2;2;2;3;1;2;0;0;0;1;0;1;1;1;0;0;0;0;0;3;3;1.47834;1.68038;0.498400782475;0.732876179395;1.00
2.066;2;2;1;1;1;2;2;1;2;1;2;2;2;2;2;2;3;3;3;3;3;1;3;2;2;2;2;2;2;2;6;6;7;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1;#¡NULO!;3;1;#¡NULO!;2;3;3;1;2;1;2;3;1;1;1;3;2;2;3;1;2;3;6;2;2;2;2;3;3;2;2;2;2;2;3;1;#¡NULO!;6;1;1;1;#¡NULO!;2;2;2;1;7;1;2;4;7;5;3;4;5;2;6;5;3;3;1;2;4;1;56;25;21;#¡NULO!;3;3;2;#¡NULO!;3;1;6;0;3;1;6;0;81;2;9;2;3;4;8;1;2;1;1;3;1.980;#¡NULO!;1;0;1;2;3;6;1;5;21;4;7;6;3;1;1;2;1;2;2;1;0;0;1;0;0;1;0;1;0;0;0;0;0;3;2;-0.51631;1.52602;2.045162644745;1.940504751243;1.00
2.067;9;2;1;1;1;2;2;1;2;1;2;2;2;2;1;2;3;3;3;3;3;3;3;1;1;2;1;1;1;2;8;8;8;1;2;1;1;2;2;2;1;2;2;2;1;1;3;6;#¡NULO!;3;1;1;2;3;3;1;3;1;1;1;1;1;1;1;2;1;1;1;2;3;7;3;2;1;2;2;3;1;2;3;3;2;1;1;#¡NULO!;2;2;1;1;1;2;2;1;2;8;1;2;2;2;2;2;2;2;1;1;1;1;3;1;1;4;1;59;22;21;1;6;#¡NULO!;2;#¡NULO!;2;1;8;0;2;1;8;0;81;1;9;1;2;2;8;1;2;2;1;3;1.980;#¡NULO!;1;1;0;1;4;7;1;5;21;4;8;7;3;1;1;2;2;2;2;0;1;0;1;0;0;1;0;1;0;0;0;0;1;3;3;-1.05602;0.89714;1.791592907332;1.688604660904;1.00
2.070;2;2;1;1;1;1;2;1;2;2;2;2;2;2;2;1;3;1;3;3;3;3;3;1;2;2;2;2;2;2;5;7;8;1;2;1;1;2;1;2;2;1;1;1;1;4;3;6;#¡NULO!;2;2;2;2;1;1;2;4;#¡NULO!;1;1;1;2;1;3;4;#¡NULO!;3;3;3;3;2;1;4;3;3;2;2;2;3;3;3;3;2;1;#¡NULO!;5;2;1;2;2;2;2;2;2;5;1;1;2;2;1;1;2;5;8;10;5;1;2;3;1;98;1;59;22;18;1;3;3;1;0;0;2;3;0;3;1;8;0;81;3;9;1;2;2;8;1;2;2;1;2;1.980;#¡NULO!;0;0;0;4;1;2;1;4;18;4;5;2;1;1;2;2;2;3;0;2;0;1;1;1;0;1;0;0;0;0;0;0;0;1;3;1.16341;0.80356;0.794017581854;0.701400438946;1.00
2.071;2;2;1;1;1;2;2;1;2;1;2;2;1;2;2;2;3;3;3;3;3;3;3;2;1;2;2;2;1;2;8;8;8;1;1;2;2;2;1;1;1;1;1;1;2;3;1;1;#¡NULO!;3;1;1;2;1;1;1;2;2;1;3;1;1;1;3;2;1;#¡NULO!;3;3;3;6;3;3;2;3;2;2;2;3;3;3;2;2;1;#¡NULO!;4;1;1;1;1;2;2;2;1;7;2;1;2;5;1;1;1;1;5;5;2;1;3;2;2;4;2;55;26;21;#¡NULO!;3;3;2;#¡NULO!;3;1;#¡NULO!;0;3;1;8;0;81;2;9;2;3;1;8;1;1;1;1;3;1.980;#¡NULO!;0;0;1;3;2;6;0;5;21;4;7;6;3;1;1;2;1;2;2;1;0;0;1;0;0;1;0;1;0;0;1;0;0;3;3;-0.89004;2.01903;2.468245443533;2.469455064955;1.00
2.072;2;4;1;1;1;2;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;1;2;2;5;5;6;2;2;2;2;2;2;2;2;2;1;1;2;2;3;6;#¡NULO!;2;1;2;2;1;1;3;1;1;1;3;2;1;1;1;#¡NULO!;2;2;2;3;3;#¡NULO!;2;2;2;3;2;3;2;2;2;3;1;2;1;#¡NULO!;3;1;1;1;1;1;1;1;1;5;1;4;5;2;1;2;5;3;7;9;3;1;2;3;1;98;2;63;18;21;1;6;#¡NULO!;2;#¡NULO!;7;3;#¡NULO!;0;2;1;4;0;81;1;9;1;1;5;8;1;2;1;1;2;1.980;#¡NULO!;1;0;1;2;3;5;0;3;21;4;5;#¡NULO!;4;1;1;1;1;3;1;0;2;0;1;0;0;1;0;0;0;0;0;0;0;2;3;-0.36838;-0.41697;0.129848436073;-0.637981915969;1.00
2.075;2;3;1;1;1;2;2;1;2;2;2;2;2;2;1;1;3;3;3;3;3;3;3;2;2;2;2;2;2;2;6;10;5;2;2;2;2;2;2;2;2;2;2;2;2;#¡NULO!;3;1;1;4;2;2;2;1;1;3;1;1;1;3;1;1;1;1;4;2;#¡NULO!;3;3;3;5;2;3;2;2;2;2;2;2;2;2;2;2;1;#¡NULO!;7;2;1;#¡NULO!;1;2;#¡NULO!;#¡NULO!;1;2;2;1;1;1;1;1;10;5;5;10;8;1;5;2;1;98;2;57;24;15;#¡NULO!;5;#¡NULO!;2;#¡NULO!;12;3;5;0;2;1;4;0;81;1;9;1;2;10;8;1;2;2;1;1;1.980;#¡NULO!;0;0;0;4;1;5;0;3;15;4;2;5;2;1;2;2;1;4;1;0;2;0;1;0;0;1;0;0;0;0;0;0;1;1;3;-0.78665;-0.82662;0.044336882006;0.121824920729;1.00
2.080;2;1;2;1;2;2;2;2;2;1;1;2;2;2;1;1;1;3;3;3;3;3;3;2;2;2;2;2;2;2;2;4;6;1;2;1;2;1;2;2;1;2;2;1;2;2;2;6;#¡NULO!;3;1;#¡NULO!;2;1;1;1;3;1;1;3;1;2;1;1;4;2;2;1;2;2;4;2;3;4;2;3;2;3;1;4;3;1;2;1;#¡NULO!;2;1;1;#¡NULO!;1;2;2;1;1;4;2;5;5;5;5;1;3;3;6;6;#¡NULO!;3;1;5;2;98;1;61;20;17;1;7;8;1;0;0;4;2;0;1;1;1;0;81;1;9;1;1;3;8;1;2;1;1;1;1.980;#¡NULO!;0;1;1;2;3;4;1;2;17;4;4;4;1;1;2;2;1;4;2;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;3;-0.77344;-0.80979;-1.176941101417;-1.650275138075;1.00
